,Job_Role,Company,Location,Job Experience,Skills,Job_Description
3138,Data Scientist || HYD || WFO,Pranathi Software Services,"Hyderabad/ Secunderabad, Telangana",2-4,"Natural Language Processing, Deep Learning, Predictive Modeling, Neural Networks, machine learning, Machine, Predictive, Process",Greetings From Pranathi Software Services Pvt Ltd!!!! We are looking for a Machine Lear...
3139,Drug Discovery Associate Data Scientist,Schrodinger,Hyderabad/Secunderabad,1-2,"Unix, Organic chemistry, Computational chemistry, Material science, Version control, Linux, MySQL, Clinical trials",". What you should have: . A Masters degree in physical science, such as chemistry, bioc..."
3140,Data Scientist,Techominds,Hyderabad/Secunderabad,5-7,"Data Science, Machine Learning, Deep Learning, Pattern Recognition, Natural Language Processing, Statistical Modeling, Computer Vision, Computer","Good knowledge on Machine Learning, Deep Learning, statistical modeling, data analytics..."
3141,SAP Data Scientist,Alight,"Kochi/ Cochin, Kerala, Hyderabad/ Secunderabad, Telangana",4-9,"ETL, SAP Data Migration Expereicen, Payroll experience, SAP, Data migration, Migration, SAP Data Migration, Payroll","Willing to work in shifts a central Senior DM Lead is accountable for big programs, glo..."
3142,ETL/Snowflake Developer/Data Engineer,Levrara Consulting,Hybrid - Pune,5-10,"ETL, Unix, snowflake, Snowflake Sql, Data Engineering, Snowsql, Data Engineer, Snowflake Db",Hand on experience with DataStage ETL tool is required (Mandatory)Unix scripting knowle...
3143,Data Engineering - Senior Software Developer,Jet2 Travel Technologies,Pune,4-8,"Automation, data science, Cloud, Manager Technology, Mentor, Business intelligence, Data warehousing, AWS",Experience using cloud data warehouse technology would also be beneficial - Snowflake (...
3144,Software Research Engineer,Finite HR Consulting Private Limited,Hyderabad,1-6,"Computer science, Machine learning, Software, Research, Cryptography, big data, Gaming, Business Executive",Qualifications . . At least 1 yr experience as polyglot software engineer familiar with...
3145,Principal Software Engineer,Innova Solutions India,Hyderabad/Secunderabad,5-8,"Data analysis, Manager Quality Assurance, Diagnostics, Data quality, Data analytics, data visualization, big data, AWS","All should have: data query or data visualization, proficient in SQL & Python and other..."
3146,Senior Data Scientist,Walmart,Bangalore/Bengaluru,4-5,"Computer science, data science, Analytical, Machine learning, Supply chain operations, SEZ, Information technology, Statistics",Problem solver at heart with experience in Machine learning and Data Science Good knowl...
3147,Senior Principal Software Engineer,Innova Solutions India,Hyderabad/Secunderabad,5-8,"Data analysis, Manager Quality Assurance, Diagnostics, Data quality, Data analytics, data visualization, big data, Monitoring","Experience with Airflow and other AWS tool set, experience in data pipeline quality ass..."
3148,Machine Learning AI Platform Engineer,Accenture,Chennai,6-8,"Hive, Machine learning, Hadoop, MySQL, Oracle, Neural networks, Analytical, Hypothesis Testing",Work Experience :6-8 years Professional Attributes : 1 Good in Team Handling 2 Good in ...
3149,Machine Learning AI Platform Engineer,Accenture,Mumbai,6-8,"MySQL, Oracle, Machine Learning, SQL, Python, Hive, Neural networks, Data Infrastructure",Professional Attributes : 1 Able to communicate effectively 2 Solid Presentation and An...
3150,Data Engineering - Senior Software Developer (BI),Jet2 Travel Technologies,Pune,5-8,"Performance tuning, Data analysis, Agile, SQL Server reporting services, Business intelligence, Apache, Information technology, Data warehousing",. Bachelors degree in information technology engineering or equivalent from reputed ins...
3151,Tableau Developer - Data Engineering,Glan Management Consultancy,Gurgaon/Gurugram,3-10,"tableau, Data analysis, Publishing, XML, Analytical, Engineering Manager, Stored procedures, Business intelligence","Experience in analyzing and creating reports on retail data preferably from SNOWFLAKE, ..."
3152,"Software Engineer, Bigdata DevOps...",Anicalls,Hyderabad/Secunderabad,5-9,"Unix, C++, Version control, Linux, SSH, Perl, Troubleshooting, Ruby","Python is most preferred, while others include Bash, Ruby, and Perl. Solid understandin..."
3153,Junior Data Analyst,MT Infotech Solutions,"Ahmedabad, Gujarat(Ashram Road)",0-5,"Data Processing, analytical, Data Management, Data Analysis, software operation, Analysis, Analytics, Operations",Medium computer usage (no programming skills required)
3154,Senior Software Programmer,Bizviz Technologies,"Hyderabad, Bengaluru",5-10,"ERP, MS SQL, Data analysis, NoSQL, cassandra, MySQL, Scrum, Pattern recognition","Minimum 5 year experienceCandidates must be proficient in -Java, Scala, Python . . Apac..."
3155,Sales Executives,BDB.AI,"Hyderabad/Secunderabad, Bangalore/Bengaluru",1-3,"Communication Skills, Lead Generation, Sales, Selling, Conferences, Interpersonal Skills, interpersonal skill, generation",Responsibilities The person would be working towards building a solid sales pipeline wi...
3156,Sales Executives,Bizviz Technologies,"Hyderabad, Bengaluru",1-3,"Tally, Lead generation, Trade, ERP, Interpersonal skills, ERP Executive, Packaging, Deployment",The person would be working towards building a solid sales pipeline with qualified lead...
3157,Data Architect,SNP Cloud Technologies,"Hyderabad/ Secunderabad, Telangana",7-12,"Datafactory, SQL Query, Informatica, SSIS, Data Lake Storage, Azure SQL, Data Bricks, SQL",This position will be part of critical Big Data projects with our key customers. In thi...
3158,Azure Data Architect,Tetra Pak,Pune,7-12,"Change management, SAP, Data Architect, OLAP, JSON, Scrum, Customer service, SSIS","Contribute to all project phases - plan, analyze, design, build, and test . MUST HAVE S..."
3159,Data Analyst Solution Architect,Criticalriver,Hyderabad/Secunderabad,7-10,"Interpersonal skills, Data modeling, Technical leadership, Data analytics, data visualization, Business intelligence, Analytics, Solution Architect","Bachelors or Masters degree in Computer Science, Information Systems, or a related fiel..."
3160,Data Scientist Intern,Pago Analytics,Hyderabad/Secunderabad,0-1,"Data Science, R, Logistic Regression, Sas, Data Scientist, Neural Networks, Data Mining, Data Warehousing","As a Data Scientist Intern, you will be responsible for compiling actionable insights f..."
3161,Hadoop Core Admin,TRH Consultancy Services,"Kolkata, Mumbai, Nagpur, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru, Delhi / NCR",7-11,"Jenkins, Linux, Docker, Terraform, Cdh, Cloudera, Hadoop, Big Data",Cloud Data Devops Engineer • 3+ Design and implement Containers base application on a A...
3162,Hadoop Admin ,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Delhi / NCR, Bangalore/Bengaluru",8-13,"big data Hadoop, Hadoop Admin, Kerberos, Hadoop cluster, Oracle RDBMS, Spark scripts, Hadoop, MySQL",Performance tuning and benchmarking of Hadoop Cluster . Security integration of Hadoop ...
3163,Hadoop Admin,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Delhi / NCR, Bangalore/Bengaluru",7-12,"Linux Administration, Hadoop Admin, Big Data Technologies, Hadoop Administration, Linux, Hadoop Administration, Linux administration, Big Data","Hands on experience Installation, configuration, supporting and managing Cloudera Hadoo..."
3164,Hadoop Admin,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",10-15,"Jenkins, Hadoop Admin, Linux Administration, GIT, Terraform, Cloudera, Hadoop, Big Data","Hands on experience Installation, configuration, supporting and managing Cloudera Hadoo..."
3165,BigData Testing - 6 To 9yrs - Bangalore/Hyderabad/Gurgaon,Virtusa,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR",6-9,"Big Data Testing, Big Data, Data Testing, Data, Bi Testing, Software testing","Solid experience and understanding of various core AWS services such as IAM, Cloud Form..."
3166,Presales Associate,Impetus Technologies,"Noida, Indore, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",7-12,"presales, Java, Migration, Big Data, Azure Databricks, Autosys, Solution Design, GCP",Roles and Responsibilities Provide Design and Architectural solutions on different plat...
3167,Snowflake Data Warehouse Application Developer,Accenture,Mumbai,5-10,"RDBMS, Coding, Consulting, Stored procedures, Python, Business process, Data migration, NoSQL",Educational Qualification : 15 years of full time education. .
3168,Data Science Developer,Flexday Solutions Llc,"Guwahati, Hyderabad/Secunderabad",3-8,"data science, GCP, Machine learning, Cloud, Programming, HTML, data visualization, Troubleshooting","Bachelor s or Master s degree in Computer Science, Engineering, or a related field . 3+..."
3169,Sr GCP Data Engineer,RSN Ginfo Solutions,"Chennai, Bangalore/Bengaluru",5-10,"Big Query, GCP Cloud, Hadoop, Dataproc, SQL, Airflow, Composer, Data Fusion",Python with an emphasis in building data pipelines Expertise in SQL Big Query write com...
3170,Senior Security Data Engineer,Gitlab,Remote,3-5,"Career development, Talent acquisition, Information security, Analytical, HIPAA, Data processing, IPS, SQL","Experience with Salesforce, Zuora, Zendesk and Marketo as data sources and consuming da..."
3171,Azure Data Engineering (Azure),Krazy Mantra,Bangalore/Bengaluru,4-9,"Azure, Analytical, ETL, Azure data Architect, Databricks, Architecture, Data Engineering, Engineering",Azure ADX Azure Data Architect with Azure Streaming Analytics-C5 Azure ETL + DataBricks...
3172,"Python, AWS +Tableau (Data Engineer with Visualization)",Krazy Mantra,"Pune, Bangalore/Bengaluru",5-9,"Data Engineering, Data Visualization, Tableau, AWS, Python, Engineering, Data","Overall 5-6 year of IT experience. • 4-6 years of experience in the core Python, AWS & ..."
3173,AWS Data Engineer (Bangalore),Krazy Mantra,Bangalore/Bengaluru,5-10,"Data Engineering, Aws Cloud, Snowflake, AWS, Python, Data Aggregation, Visualization Technologies, Tableau","Python, Snowflake, AWS Cloud-mandate, Data Aggregation using Snowpipes Reporting and Vi..."
3174,Azure Data Engineer( Must have Pyspark),Kiash Solution Llp,"Noida, Uttar Pradesh, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",6-9,"Azure Synapse, Azure data factory, pyspark, Azure Data Bricks, Azure Databricks, Data, Factory, Data Bricks",Experience-6+ years Skill sets required Looking for 6+ years of candidates with relevan...
3175,Data Engineer,Insbytech Solutions,Remote,5-6,"Unix Scripting, AWS, Python, SQL, Data Engineering, Unix, Data, Scripting",-Must have experience in Python -Required Experience - 5 to 6 Years -Must Tech Skill - ...
3176,Data Engineer Lead (Azure) - BLR,Imaginators Try Going Beyond,"Bangalore/ Bengaluru, Karnataka",5-10,"Pyspark, Data Bricks, Datafactory, Azure, Azure Hdinsight, SparkSQL, Azure Databricks, Ci/Cd",5 Years+ Exp.. Data Modelling SQL Database/SQL Scripting Skill Azure Data Lake Storage ...
3177,Data Engineer,Talent Corner HR Services Pvt Ltd,Bangalore/Bengaluru,5-10,"Data Modelling, ETL Mechanism, Hadoop, Data Engineer, HBase, Modeling, Mechanism, ETL","Excellent hands-on experience in SQL Knowledge in Hadoop (Hive, HBase, Spark) Good expe..."
3178,Aws Data Engineer,Aliqan Services,"Bangalore Rural, Karnataka, Bangalore/ Bengaluru, Karnataka",5-7,"GLUE, LAMDA, REDSHIFT, AWS, Python, SQL, Data, Amazon Redshift","AWS Data Engineer (AWS LAMDA, GLUE, REDSHIFT), PYTHON, SQL."
3179,ETL/Data Engineer,Skillmine Technology Consulting Pvt. Ltd.,Bangalore/Bengaluru,4-6,"ETL, PL/SQL, ETL Architecture, Snowflake, Informatica, Oracle, ControlM, Data warehouse Concepts",Very good knowledge on ETL Architecture and development (Informatica preferred)Very goo...
3180,Senior Data Engineer (AWS),Product based MNC,Hybrid - Bangalore/Bengaluru,5-10,"Data Engineering, Airflow, SQL, docker, dwh, redshift, Data Pipeline, Cicd Pipeline","Experience of 6+ years in data engineering using Python & SQL, Kubernetes, CI/CD, Git, ..."
3181,DATA Engineer,Talent Corner HR Services Pvt Ltd,"Pune, Bangalore/Bengaluru, Mumbai (All Areas)",5-8,"SCALA, Kafka, Data Engineer, Retail Banking, Java, SQL Development, PLSQL, Data Collection","Experience inKafka, Javalike Scala, Python etc Data processing concepts in real time (o..."
