,Job_Role,Company,Location,Job Experience,Skills,Job_Description
749,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"SAP, SAP ABAP Test scripts, HANA Application, SAP Fiori development, ECC, sap fiori, I PO, Gateway development HANA",Technical Experience : a: Must have SAP ABAP development for HANA consultant with hands...
750,SAP PO/PI & APIs Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Java, SAP, XSLT, SAP PO/PI, business process, hybris, hyper, agile methodology",Educational Qualification : Minimum 15 years of full-time education as per the organiza...
751,SAP PO/PI & APIs Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SAP, Networking, XSLT, Cloud, Agile methodology, PROXY, SFTP, SAP PI",Educational Qualification : Minimum 15 years of full-time education as per the organiza...
752,SAP PO/PI & APIs Development Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"XML, Debugging, JDBC, XSLT, Troubleshooting, REST, PROXY, Technical design",Work Experience :6-8 years Professional Attributes : Good communication
753,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Test scripts, ECC, SAP ABAP, sap fiori, Issue resolution, HANA Application, SAP ABAP Development, BDC LTMC","Project Role :Application DeveloperProject Role Description :Design, build and configur..."
754,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Analytical skills, Web services, Javascript, Client relationship, Microsoft Dynamics, Application Developer, Dynamics CRM Application, CRM",Technical Experience : 1:Complex tasks in Customization and Configuration of Dynamics C...
755,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Performance tuning, SAP ABAP Development, ABAP, S/4 HANA, sap retail, AMDP, RICEFW objects, Ale",Educational Qualification : 1- 15 years of full time education 2- Bachelors degrees in ...
756,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Performance tuning, SAP ABAP Development, ABAP, sap retail, AMDP, RICEFW, API Development, HANA",Educational Qualification : 1- 15 years of full time education 2- Bachelors degrees in ...
757,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Performance tuning, SAP ABAP Development, HANA, ABAP, ODATA, Adobe Forms, S/4 HANA, Ale",Educational Qualification : 1- 15 years of full time education 2- Bachelors degrees in ...
758,SAP FI CO Finance Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"SAP CO, Cost center accounting, SAP FICO, Product costing, COPA, SAP FI CO Finance Application Developer, S4 HANA, Accounting","Work Experience :8-10 years Professional Attributes : 1: Good communication, 2: analyti..."
759,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft Dynamics CRM, Microsoft Dynamics, CRM, ms dynamics crm, Microsoft Dynamics 365 CE, application development, Microsoft Dynamics CRM Technical Application Developer, Technical",Technical Experience : 3 Deep functional knowledge of Microsoft Dynamics 365 CE solutio...
760,SAP Sales and Distribution (SD) Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"SAP, SAP SD, SAP MM, SAP FICO PP, order processing, sales order, business process, invoice processing",Educational Qualification : Bachelors degree from Computer Back ground Additional Infor...
761,.Net Full Stack Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,".Net, .Net Full Stack, database design, front end, business process, web technologies, web application development, Application",Work Experience :4-6 years
762,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Performance tuning, Software design, Coding, SAP ABAP Development, ABAP, AMDP, RICEFW, API Development",Educational Qualification : 1- 15 years of full time education 2- Bachelors degrees in ...
763,Android Application Development Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"android application development, Debugging, SDK, Android, Application Development, software analysis, testing, Software testing",Educational Qualification : a BE or B Tech or MCA or equivalent 4 year degree or PG in ...
764,Oracle Fusion Middleware Administration Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Oracle fusion middleware, fusion middleware administration, Application development, ITSM, OTMQ, Fusion, Middleware, Middleware Administration",Additional Information : Willing to work in 24 / 7 support rotational shifts Work Exper...
765,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"DTS, Stored procedures, SSIS, SQL, SQL Server analysis services, data analytics, data warehousing, SQL Server",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
766,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Application Development, SAP /4 HANA, SAP HANA, SAP ABAP, ABAP, AMDP, RICEFW, SAP E2E",Educational Qualification : 1- 15 years of full time education 2- Bachelors degrees in ...
767,SAP PO/PI & APIs Development Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"XML, SAP PO, JDBC, XSLT, SAP PI, POSTMAN, REST, PROXY",Work Experience :6-8 years Professional Attributes : Good communication
768,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Application Development, Solution design, Microsoft Dynamics CRM, Microsoft Dynamics, CRM, Support D365 CRM applications, Microsoft Dynamics 365, Microsoft Dynamics 365 CE",Technical Experience : 3 Deep functional knowledge of Microsoft Dynamics 365 CE solutio...
769,SAP Success Factors Learning Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Application Development, SAP, LMS, SAP Success Factors, configuration, Hypercare support, Application, Successfactors",Educational Qualification : 15 years full time education Additional Information : Flexi...
770,SAP Sales and Distribution (SD) Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Data migration, SAP SD, XML, SAP Sales, EDI, SAP S/4 Hana, SD Pricing, Contract management",Additional Information : Additional Information :Shift B / C timings : 11am to 9pm OR 1...
771,SAP UI5 Development Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Application Development, Hibernate, jQuery, SAP UI5, EJB, SAP Fiori, ODATA, Java",Job Requirements : Key Responsibilities : 1 Fiori / Java/JS / Web Technologies 2 Experi...
772,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Solution design, Microsoft Dynamics CRM, Microsoft Dynamics, Application Development, CRM, Support D365 CRM applications, Microsoft Dynamics 365, Technical",Technical Experience : 3 Deep functional knowledge of Microsoft Dynamics 365 CE solutio...
773,SAP PO/PI & APIs Development Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"XML, SAP PO, JDBC, XSLT, Troubleshooting, Application Development, POSTMAN, Java",Work Experience :8-10 years Professional Attributes : Good communication
774,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SAP, SAP HANA, SAP ABAP, SAP ECC, business process, sap fiori, test scripts, sap ecc",Technical Experience : a: Must have SAP ABAP development for HANA consultant with hands...
775,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"SAP, SAP HANA, SAP ABAP, odata, cds, business process, unit testing, code review","Project Role :Application DeveloperProject Role Description :Design, build and configur..."
776,SAP ABAP Development For HANA Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"SAP, SAP HANA, SAP ABAP, odata, business process, unit testing, code review, ABAP RICEFW","Project Role :Application DeveloperProject Role Description :Design, build and configur..."
777,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft Dynamics 365, Microsoft Dynamics CRM, business process, ms dynamics crm, customer engagement, application development, Technical, Microsoft",Technical Experience : 3 Deep functional knowledge of Microsoft Dynamics 365 CE solutio...
778,Microsoft Dynamics AX Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Microsoft Dynamics AX, SQL, Data management Framework, sql queries, data management, business process, design patterns, application development","Project Role :Application DeveloperProject Role Description :Design, build and configur..."
779,Microsoft Dynamics AX Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Power BI, Dynamics 365 ERP, Microsoft Dynamics AX, CRM, project management, project development, presales, Microsoft",Professional Attributes : Atleast relevant experience Lead the team by giving the requi...
780,Microsoft Dynamics 365 Finance Functional Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Finance Functional Application, Microsoft Dynamics 365, business process, team building, finance, communication skills, application development, Development",Technical Experience : Experience participating in requirements gathering 2 Experience ...
781,Microsoft Dynamics 365 Finance Functional Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Finance Functional Application, Microsoft Dynamics 365, fixed assets, accounts receivable, accounts payable, closing, accounting, general ledger","Job Requirements : Key Responsibilities : 1 Initiating, Planning, Executing, Monitoring..."
782,Microsoft Dynamics 365 Finance Functional Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Finance Functional Application, Microsoft Dynamics 365, business process, finance, communication skills, application development, Dynamic, Development",Technical Experience : Experience participating in requirements gathering 2 Experience ...
783,Microsoft Dynamics 365 Finance Functional Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Finance Functional Application, Microsoft Dynamics 365, business process, finance, communication skills, application development, Dynamic, Development",Technical Experience : Experience participating in requirements gathering 2 Experience ...
784,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"MS Dynamics D365 FO, ERP, Microsoft Dynamics 365, technical architecture, team management, technical training, client relationship, .net",Work Experience :5-4 years
785,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"MS Dynamics D365 FO, ERP, Microsoft Dynamics 365, Data migration, team management, sql, visual studio, application development",Work Experience :4-6 years
786,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"MS Dynamics D365 FO, ERP, Microsoft Dynamics 365, sql queries, data management, business process, design development, design patterns","Project Role :Application DeveloperProject Role Description :Design, build and configur..."
787,SAP FI CO Finance Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"SAP, SAP FI CO, general ledger accounting, business process, sap fi, team handling, sap fico, asset accounting","Work Experience :8-10 years Professional Attributes : 1: Good communication, 2: analyti..."
788,MuleSoft Anypoint Platform Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"XSD, WSDL, SOAP, REST, XML, Maven, web services, Nexus",Educational Qualification : 15 years of full time education Additional Information : Sh...
789,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Power BI, Microsoft SQL Server, SQL, architectural design, troubleshooting skills, ssas, dax, data architecture",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
790,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"Microsoft SQL Server, SSIS, SQL, data transformation services, dts, ssas, etl, stored procedures",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
791,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft SQL Server, SSIS, SQL, data transformation services, dts, ssas, etl, stored procedures",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
792,SAP Purchasing (MM PO) Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Analytical skills, SAP, Team building, Team Management, AR, CFIN, S4 HANA, AP",Technical Experience : 1 Must have good understanding and exposure of Vendor and BP 2 G...
793,Application Developer: SAP NextGen UX & Mobile,IBM,Hyderabad/Secunderabad,3-6,"SAP, Javascript, SyBase, ABAP, Android, Blackberry, Application programming, enterprise mobility",Required Technical and Professional Expertise. 6+ years of experience requiredPreferred...
794,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Javascript, Client relationship, Dynamics CRM Application, Microsoft Dynamics, Training, Web services, web services, workflows",Technical Experience : 1:Complex tasks in Customization and Configuration of Dynamics C...
795,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SSIS, Troubleshooting, SQL, Data architecture, SQL Server integration services, SSAS, PowerBI, AAS Tabular Model",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
796,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Business process, Solution design, Microsoft Dynamics, Customer engagement, CRM, Microsoft Dynamics 365, Application Developer, Technical",Work Experience :4-6 years Technical Experience : 3 Deep functional knowledge of Micros...
797,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"SSIS, Troubleshooting, SQL, Data architecture, SQL Server integration services, SSAS, PowerBI, AAS Tabular Model",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
798,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"DTS, Stored procedures, SSIS, SQL, Data transformation services, SSAS, ETL Tools, Data Transformation Services",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
799,Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,12-14,"Application Development, SAP HANA, Production support, SAP ABAP, SQL, RICEF, SAP Scripts, Object Oriented Programming",Required Technical and Professional Expertise. Preferred Technical and Professional Exp...
800,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"DTS, Stored procedures, SSIS, SQL, SQL Server analysis services, data analytics, data warehousing, ETL",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
801,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"SQL Server integration services, SSIS, Troubleshooting, SQL, Data architecture, ssas, PowerBI, dax",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
802,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft Dynamics CRM, CRM, Microsoft Dynamics 365, ms dynamics crm, application development, Application, Development, Technical",Work Experience :4-6 years Technical Experience : 3 Deep functional knowledge of Micros...
803,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"SQL Server integration services, SSIS, Troubleshooting, SQL, Data architecture, ssas, dax, application development",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
804,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft Dynamics, CRM, ms dynamics crm, Microsoft Dynamics 365 CE, application development, Development, Microsoft Dynamics CRM Technical, Ce",Work Experience :4-6 years Technical Experience : 3 Deep functional knowledge of Micros...
805,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"Stored procedures, SSIS, SQL, SQL Server analysis services, data warehousing, SQL Server, ETL, Application development",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
806,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SQL Server integration services, SSIS, Troubleshooting, SQL, Data architecture, ssas, dax, SQL Server",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
807,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SQL Server integration services, SSIS, Troubleshooting, SQL, Data architecture, ssas, dax, DAX queries",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
808,Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,12-17,"SAP, Production support, Agile, ABAP, SQL, Data dictionary, SAP ABAP, Application programming",Required Technical and Professional Expertise. Preferred Technical and Professional Exp...
809,Microsoft SQL Server Integration Services SSIS Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SQL Server integration services, SSIS, Troubleshooting, SQL, Data architecture, dax, SQL Server, application development",Job Requirements : Key Responsibilities : a Ability to grasp information and requiremen...
810,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft Dynamics 365, Microsoft Dynamics CRM, Microsoft Dynamics, CRM, ms dynamics crm, application development, Microsoft Dynamics CRM Technical Application Developer, Application",Work Experience :4-6 years Technical Experience : 3 Deep functional knowledge of Micros...
811,Microsoft SQL Server Analysis Services (SSAS) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Stored procedures, SSIS, SQL, SQL Server analysis services, data analytics, SSAS, data warehousing, Server",Technical Experience : Hands on experience on SSIS and SQL Server Should have strong ex...
812,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Javascript, Dynamics CRM Application, Client relationship, Microsoft Dynamics, Training, JavaScript scripting, Web services, web services",Technical Experience : 1:Complex tasks in Customization and Configuration of Dynamics C...
813,Hadoop Administrator,HCLTech,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Bangalore/ Bengaluru, Karnataka",4-8,"Hadoop Cluster, hadoop administration, hadoop, linux administration, Big Data, Linux, Administration, Data",Certified in Hortonworks / Cloudera Hadoop Administration Hands on experience managing ...
814,SAP FICO Finance Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"Management accounting, intercompany accounting, SAP, Fixed asset accounting, SAP FICO, Financial accounting, Accounts receivable, Account management",Job Requirements : Key Responsibilities : A:Understanding the business requirement of t...
815,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"C#, Javascript, Application development, Microsoft Dynamics, SQL, Business process, Web services, C Sharp",Educational Qualification : Full time education for 15 years. Technical Experience : 4-...
816,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"ERP, Visual Studio, Microsoft Dynamics, Troubleshooting, SQL, Data migration, release management, Release management",Work Experience :6-8 years
817,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Service management, Business process, ERP, Coding, Microsoft Dynamics AX, SQL queries, Microsoft Dynamics 365, Application Developer",Work Experience :6-8 years Technical Experience : Avanade D365 FO Migration Tool - Adva...
818,Java Full Stack Developer Lead - React,ACS Solutions,"Noida, Uttar Pradesh, Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Chennai, Bangalore/Bengaluru",7-12,"Typescript, Redux, Spring Boot, Java Fullstack, React.Js, Java, Java Spring Boot, Full Stack",Experience as a sun certified java developer with proven hands-on software development ...
819,Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,12-15,"SAP, Production support, SAP ABAP, ABAP, SQL, Application Development, Application programming, RICEF",Required Technical and Professional Expertise. Preferred Technical and Professional Exp...
820,SAP Vendor Invoice Management Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"SAP, Test scripts, SAP Vendor Invoice Management, OpenText ICC, Open Text VIM, SAP MM, E2E implementation, OpenText IES",Work Experience :5-4 years Educational Qualification : Min 15 years of experience
821,Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,6-8,"SAP, SAP HANA, SAP ABAP, Adobe Forms, Native SQL, Smart forms, SAP Scripts, HANA",Required Technical and Professional Expertise. 6-8 years of experience requiredPreferre...
822,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"DevOps source control, ERP, Microsoft Dynamics 365 ERP, SQL queries, sql queries, design patterns, application development, Devops",Job Requirements : Key Responsibilities : Should work in client dynamics365 ERP project...
823,Microsoft Dynamics 365 Finance Functional Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Microsoft Dynamics 365, Cloud, Microsoft Dynamics 365 Finance, Microsoft Dynamics 365 Finance Functional Application Developer, application development, Microsoft, Microsoft Dynamics, Dynamics",Technical Experience : Experience participating in requirements gathering 2 Experience ...
824,.Net Full Stack Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Web application development, Database design, .Net, Debugging, Web APIs, Full Stack Development, DBMS, Web technologies",Work Experience :4-6 years
825,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,2-4,"ERP, Data migration, Troubleshooting, Release management, SQL, MS Dynamics D365 FO, Dotnet, Microsoft Dynamics 365 ERP",Work Experience :5-4 years
826,.Net Full Stack Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Web application development, Database design, .Net, Debugging, Full Stack Development, Web development, Stack Development, Application development",Work Experience :4-6 years
827,Microsoft Dynamics 365 Operations Functional Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Data migration, Warehouse management, product information management, MS Dynamics D365, Microsoft Dynamics 365, Microsoft Dynamics AX, Microsoft Dynamics 365 Operations, Warehouse",Work Experience :4-6 years
828,O9 Solutions Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SOP, IBP, Demand Planning, Supply Planning, O9 Solutions Application, Procurement, SQL script, ERP",Educational Qualification : Minimum 15 years in full time education . Technical Experie...
829,Microsoft Dynamics 365 Finance Functional Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"MS Dynamics D365 FO, Data migration, Microsoft Dynamics, Budgeting, Dynamics solutions, Fixed assets, Accounts payable, Microsoft Dynamics AX",Work Experience :6-8 years
830,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Analytical skills, Web services, Javascript, Client relationship, Microsoft Dynamics, JavaScript scripting, Application Developer, CRM Application",Technical Experience : 1:Complex tasks in Customization and Configuration of Dynamics C...
831,SAP ABAP Development - HANA Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Application Development, SAP, SAP HANA, SAP ABAP, Agile methodology, Adobe Forms, AMDP, RICEFW",Educational Qualification : Minimum 15 years full time education . Professional Attribu...
832,Kentico Content Management System (CMS) Application Developer,Accenture,"Hyderabad/Secunderabad, Gurgaon/Gurugram",4-6,"java, Application Development SQL, JavaScript, CMS, GIT, ASPNet Core development, XSS, API",Technical Experience : Experience with source control systems like Git Understanding of...
833,Salesforce Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Application Development, GIT, Unit testing, JIRA, Salesforce, Jenkins, SOQL, SFDC development",Work Experience :4-6 years Technical Experience : 1 Experience in Service cloud feature...
834,Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,12-16,"SAP, ABAP, SQL, Production support, Agile, Native SQL, ABAP Core data Services, Data dictionary",Required Technical and Professional Expertise. Preferred Technical and Professional Exp...
835,Apache Spark Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Informatica, Troubleshooting, Analytics, SQL, Python, Airflow, metadata, Argo","Technical Experience : Technical Skills1 Primary / must have skillsScala, functional pr..."
836,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Javascript, Microsoft Dynamics CRM, Microsoft Dynamics, JavaScript scripting, Web services, Microsoft Dynamics CRM Technical Application Developer, Technical, Scripting",Technical Experience : 1:Complex tasks in Customization and Configuration of Dynamics C...
837,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"Javascript, Microsoft Dynamics CRM, Microsoft Dynamics, Web services, .NET Dynamics CRM, MS Dynamics CRM, Development, Technical",Technical Experience : 1:Complex tasks in Customization and Configuration of Dynamics C...
838,SAP Quality Management (QM) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"SAP, SAP quality management, ABAP, SAP QM, SAP MM, SAP PP, Smartform Development, Management",Educational Qualification : Graduate or post Graduate Professional Attributes : 1 Good ...
839,SAP Quality Management (QM) Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"SAP, SAP quality management, ABAP, SAP MM, SAP PP, Smartform Development, Development, SAP QM",Professional Attributes : 1 Good Interpersonal communication skills 2 Ethical and Less ...
840,Application Developer: SAP ABAP,IBM,Hyderabad/Secunderabad,4-9,"SAP, Production support, Agile, EDI, ABAP, Data dictionary, Dialog programming, Application programming","As an Application Developer, you will lead IBM into the future by translating system re..."
841,Application Developer: SAP NextGen UX & Mobile,IBM,Hyderabad/Secunderabad,6-10,"SAP, Javascript, SyBase, ABAP, Android, Java, CSS, Enterprise Mobility Architecture",Required Technical and Professional Expertise. 6+ years of experience requiredPreferred...
842,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"ERP, Visual Studio, Microsoft Dynamics, Troubleshooting, SQL, Data migration, Microsoft Dynamics 365, Release management",Work Experience :8-10 years
843,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"ERP, Visual Studio, Microsoft Dynamics, Troubleshooting, SQL, Data migration, Microsoft Dynamics 365, Release management",Work Experience :6-8 years
844,Microsoft BOT Framework Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft BOT Framework, Cosmos, Project development, Dockers, Cloud, Docker Container, Azure DevOps, Devops",Job Requirements : Key Responsibilities : A Contribute in engineering activities and PO...
845,Microsoft Power BI Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Power BI, SSAS, SQL Server, Azure, Application development, Development, Ssa, SQL",Professional Attributes : A Should have excellent communication and presentation skills...
846,Microsoft Azure Analytics Services Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Azure Analytics, Scala, Azure Databricks, big data, Data architecture, Azure Time Series Insights, team leading, PySpark",Professional Attributes : A Team playerB Should have excellent client communication ski...
847,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"ERP, Visual Studio, Microsoft Dynamics, Troubleshooting, SQL, MS Dynamics D365 FO, Data migration, Release management",Work Experience :6-8 years
848,Microsoft Dynamics 365 ERP Technical Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"ERP, Microsoft Dynamics 365, technical architecture, team management, technical training, client relationship, .net, sql",Work Experience :8-10 years
849,Microsoft Dynamics CRM Technical Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Microsoft Dynamics CRM, C Sharp, Javascript, c#, web services, plugins, ms dynamics crm, sql",Technical Experience : Experience in Dynamics CRM Development Need to have:Dynamics CRM...
850,Salesforce Development Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Triggers, Apex, Salesforce, lightning, sosl, soql, Forcecom, sfdc",Work Experience :4-6 years Technical Experience : 1 Experience in Service cloud feature...
851,SAP Fieldglass Contingent Workforce Application Developer,Accenture,Hyderabad/Secunderabad,8-10,"Procurement, Analytical, SAP SRM, Ariba, Application Developer, SAP Fieldglass, Procurement Operations, SaaS application",Educational Qualification : Regular 15-year full time education. Work Experience :8-10 ...
852,SAP FI S/4HANA Accounting Application Developer,Accenture,Hyderabad/Secunderabad,6-8,"sap accounting, SAP FI, FICO, S/4HANA, SAP FI S/4HANA, S/4 HANA Lease accounting, Leasing, Development",Educational Qualification : Minimum 15 YEARS OF FULL TIME EDUCATIN . Work Experience :6...
853,Reporting Analytics Application Developer,Accenture,Hyderabad/Secunderabad,1-3,"Data analysis, data visualization, Predictive analytics, Reporting Analytics, Power BI, Reporting Analytics Application Developer, Analysis, Analytics","Project Role :Application DeveloperProject Role Description :Design, build and configur..."
854,Microsoft BOT Framework Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Analytical, PAAS, Cosmos, cognitive services, Project development, MS Bot Framework, MS Bot Compose, Cloud",Job Requirements : Key Responsibilities : A Contribute in engineering activities and PO...
855,Microsoft Power BI Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"data services, power bi, SQL Server analysis services, SQL Server Analysis, Microsoft Power BI, Azure Analysis, Cloud, SQL Server 2014",Professional Attributes : A Should have excellent communication and presentation skills...
856,Microsoft Azure Analytics Services Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Analytics, Data architecture, Business process, Analytical, SCALA, PySpark, SparkSQL, Azure Databricks",Professional Attributes : A Team playerB Should have excellent client communication ski...
857,Elastic Stack (ELK) Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Application Development, Linux, ELK, Troubleshooting, Capacity planning, Kibana, cloud security, Rsyslogd configuration",Professional Attributes : A: Good communication skill B: Must have very good understand...
858,Microsoft BOT Framework Application Developer,Accenture,Hyderabad/Secunderabad,4-6,"Docker Container, Azure DevOps, cloud, nlp, business process, paas, bot Framework, artificial intelligence",Must Have Skills : Good To Have Skills : Job Requirements : Key Responsibilities : A Co...
