,Job_Role,Company,Location,Job Experience,Skills,Job_Description
331,Business Analyst,Kbizsoft,Mohali,0-3,"Business administration, Translation, Business Analyst, Business analysis, Analytical, Management, Business case, Monitoring","Bachelor s degree or higher in business analysis, business administration, or related f..."
332,Business Analyst,Accelerated It Services,Mohali,0-2,"Training, Business system, Manager Quality Assurance, Business Analyst, Process documentation, Business process mapping, Business management, Test cases",Minimum of 60 months experience eliciting / extracting detailed business requirements f...
333,Business Analysts,Mycityindore,Indore,0-1,"Interpersonal skills, Business writing, Business Analyst, analysts, business analysis, writing, interpersonal, interpersonal skill",Experience: 0 to 1 Year Required. Salary: No bar for right candidate. Skills: Presentat...
334,Business Analyst,Shopclues,"New Delhi, Gurgaon/Gurugram",0-1,"Product Management, Business Analyst, Problem Solving, Hiring, Delhi Ncr, Market Research, analysis, management",Good Communication and interpersonal skills. . Have passion for improving business proc...
335,Business analyst at indore.,Capital Aim,Indore,0-1,"Evaluation, Negotiation, Business Analyst, Field sales, Service, Presentation, Telemarketing, Advisory",We are having excellent opening for Freshers andExperienced in our company
336,Business Analyst,Startup Ca,New Delhi,0-3,"Business process, Data analysis, Test scripts, Agile, Workflow, Scrum, Test cases, ITES",You should also be analytical with strong organizational abilitiesShould have experienc...
337,Business Analyst,cWebConsultants,Mohali,0-4,"Proposal writing, Provident fund, Web technologies, Business Analyst, Analytical, Project initiation, Presales, PHP",Solid technical background with understanding and / or hands-on experience in software ...
338,Business Analyst,Stradegi Solutions,Chennai,0-3,"Analytical skills, Consulting, Management consulting, Investment management, Project delivery, Stakeholder management, Portfolio management, SDLC",Knowledge / Skills Experience: . . Freshers with a detailed understanding of Buy side i...
339,Business Analyst,Wizorbit Softwares,Udaipur,0-4,"English, Lead generation, Business communication skills, Presales, Post sales, Grammar, MSC, Business solutions",The candidate should have understanding of English grammar and possess analytical skills
340,Business Analyst,Jeronone Technologies,Mohali,0-3,"Business Analyst, E-commerce, Business analysis","Eligibility: Any graduate/Post graduate Skills: Good Communication skills, Must have wo..."
341,Business Analyst- Graduate,Zeevika Livelihood Consultant,Lucknow,0-2,"B2B, Business Analyst, Market research, research, business analysis, marketing",B2B calling in the Oil & Gas Market.!! Requirement- Minimum Graduate Excellent English ...
342,Business Analyst,Ncrypted Technologies,Ahmedabad,0-3,"Training, Corporate training, Business Analyst, Business analysis, Corporate, WBS, SOW, Mobile applications",The ideal candidate for the Business Analyst job profile will be the one who has excell...
343,Business Analyst,Ncrypted Technologies,Rajkot,0-3,"Training, Corporate training, Business Analyst, Business analysis, Corporate, WBS, SOW, Mobile applications",The ideal candidate for the Business Analyst job profile will be the one who has excell...
344,Business Analyst,Ncrypted Technologies,"Jamnagar, Ahmedabad, Rajkot, Surat, Vadodara",0-4,"Training, Corporate training, Business Analyst, Business analysis, Corporate, WBS, SOW, Mobile applications",MBA with IT background preferred . English medium / Convent schooling a welcome advanta...
345,Business Analyst,Sahyadri Software Technologies,Pune,0-3,"Case analysis, Business Analyst, Business case, analysis, business analysis, case",Experience:- 0- 3 yrs. Profile Ability to provide strategic vision and thorough product...
346,Business Analyst,WEBGARH SOLUTION,Mohali,0-3,"Business Analyst, Analytical, User acceptance testing, analytics, acceptance testing, gui testing, usage, software testing",To succeed in this role you should have a natural analytical way of thinking. .
347,Business Analyst,Neemtree Internet,Mumbai,0-2,"Analytical skills, Business Analyst, Business reporting, Time management, Manager Program Management, Business presentations, UPS, Business intelligence",Understand the business needs of customers and should be able to translate them into th...
348,Business Analyst,Primohunt Corporate,Mumbai,0-4,"Computer science, ISO, MIS, Mutual funds, Reconciliation, Agile, RTGS, Application development",". . . Bachelors degree in Computer Science, MIS, CIS or similar is required. Minimum of..."
349,Business Analyst,Gofrugal Technologies,Chennai,0-2,"Product Development, Execution, Use Cases, Scope, Business Process, Agile, Automation Testing, business analysis",Goals and Deliverables: . . . . You should be a part of a product development team and ...
350,Business Analyst,P S International HR Consultants,Mumbai,0-7,"tableau, Data modeling, Server administration, Analytical, Data structures, MS Office, Financial services, Analytics",Skills-Sets Required: . . Tableau Dashboard DevelopmentFinancial services experienceSal...
351,Business Analyst,Mariapps Marine Solutions,Kochi/Cochin,0-3,"Business Analyst, Project management, Analytical, Travel management, Sabre, Gap analysis, Amadeus, analysis",Coordinate with business and development team. . Requirement and Skills . Experience in...
352,Business Analyst,Kliento Technologies,Noida,0-1,"Business Analyst, Ms Office, Verbal Communication, communication skills, business analysis, office, microsoft",Engineering graduate (19 / 20/2021 passed out) with no standing arrearsCandidate should...
353,Business Analyst,Span Technology Services,Coimbatore,0-1,"Business Analyst, UAT, Scrum, User acceptance testing, business analysis, gui testing, usage, acceptance testing",Experience using XD / PENCIL for mockup screens . . Should maintain the status of the t...
354,Business Analyst,Decent Jobs,Jaipur,0-2,"Data analysis, Manager Quality Assurance, Business Analyst, Business analysis, Process documentation, Analytical, Relationship, Information technology",. Fintech experience mustPrevious experience in Business / Systems Analysis or Quality ...
355,"Business Analyst,Pan India",Revinfotech Pvt. Ltd.,Remote,0-3,"Critical Thinking, Communication Skills, Data Quality, Excel, Business Analyst, Problem Solving, Data Modeling, Management Skills","In addition, you are required to develop and monitor data quality metrics and ensure bu..."
356,Business Analyst,Graficali,Mumbai,0-2,"ERP, Web technologies, Business Analyst, Technical writing, Analytical, Management, User acceptance testing, technical",Business Analyst (Code - BA J2020) No. of Vacancies: 2 Experience: 0 - 4 years Job Prof...
357,BUSINESS ANALYST,Mechlin Technologies,Sahibzada Ajit Singh Nagar,0-2,"MS Office suite, Interpersonal skills, Business analysis, Project management, Relationship building, MS Outlook, Financial planning, MS Word","Bachelor s degree in business analysis, administration, finance, or related field"
358,Business Analyst,LeadWinner,Remote,0-2,"Front end, DOM, Web services, Time management, Javascript, HTML, Application development, MVC","Required Skills . . Strong expertise with HTML, CSS, and writing cross-browser compatib..."
359,Business Analyst with Python @ Hyderabad / Remote,JAV Consultancy Services,Remote,5-7,"Machine Learning Algorithms, Python Development, Business Analysis, Algorithms, Development, Analysis, Machine learning, Remote",Conduct thorough analysis of business requirements Hands on experience of Python Develo...
360,Network Business Analyst,2coms,"Mumbai, Mumbai",4-9,"network business analyst, Networking",. Identify the processes and information technology required to introduce your recommen...
361,Business Analyst,Datacube Softech,Jaipur,2-7,"Cold calling, Business Analyst, Business analytics, Management, Human resource management, Resource, Calling, Business analysis",Experience: Fresher / Experience (2+ Years ) . Able to create the business proposal and...
362,Looking For Business Analyst For Assetsoft Pune !!!,Assetsoft Consulting Pvt Ltd,"Pune, Maharashtra",5-9,"business analysis, Business Consulting, Business Analytics, Business, Analysis, Analytics, Consulting",Business Analyst Job Description Position Description: A Business Analyst is responsibl...
363,Business Analyst,Gujarat Alkalies and Chemicals (GACL),"Vadodara/ Baroda, Gujarat","MBA/PGDM, Other, PG Diploma, B.Sc, B.Tech/B.E.","project management, Market Analysis, Business Analysis, Business Research, Business Planning, Business Consulting, analytical, Business Analytics",Education : Engineering degree or BSc (Chemistry / Physics/Mathematics) with MBA in (Fi...
364,Hiring-Business Analyst-Americana,Americana Restaurants,Gurgaon/Gurugram,3-6,"Business Analysis, QA Testing, Clevertap, Business Analytics, Quality assurance, Software testing, Analysis, Analytics",Business Analyst will be part of the team developing next generation integrated mobile ...
365,Business Analyst,Acme Services,Mumbai,7-9,"SQL queries, Business Analyst, data science, Business analytics, Analytical, Machine learning, Financial Analyst, Business intelligence",Bachelor degree in a quantitative / technical field e.g Proficiency in building scalabl...
366,Business Analyst,Talent Corner Hr Services,"Gurgaon/ Gurugram, Haryana",0-4,"Data Analysis, Business Analysis, Analysis, Data","Work with the Data Engineering team to examine, analyse data & provide recommendations ..."
367,Job opening For Business Analyst,Ethos HR,Ahmedabad,1-5,"Power Bi, tableau, Business Analytics, Requirement Gathering, Requirement Analysis, Business Analysis, Analysis, Analytics","Hands on experience with requirements management tools like JIRA, Azure DevOps etc . So..."
368,Business Analyst,Prodcon Tech Services,"Hybrid - Pune, Maharashtra, Chennai, Tamil Nadu, Mumbai (All Areas)",9-14,"Business Analysis, Healthcare Domain, Business Requirement Analysis, Business Analyst, Business Analytics, Medicare, Requirement Gathering, Healthcare",Type: Permanent and Full Time We are hiring Business Analyst (Healthcare-Payer)Domain f...
370,Business Analyst,Steersman Talent Acquisition,Noida,5-10,"insurance, Business Analytics, general insurance, communication skills, General, Business analysis, Analytics",EDUCATIONAL QUALIFICATION: Any Graduate Minimum Qualification: GraduateRequirement Gath...
371,Business Analyst,Talent Corner Hr Services,Mumbai (All Areas),2-5,"Client Coordination, Wireframing, Business Analytics, Requirement Gathering, Documentation, Analytics, Business analysis, Client",Proficiency in requirement gathering and documentationExperience in client coordination
